AccountId,CreationDate,Reputation,Views,UpVotes,DownVotes,LastAccessDate
9659813,2017-06-26T08:50:49.397,1,0,0,0,2018-04-18T06:32:43.873
7171723,2017-06-26T09:53:18.303,101,0,0,0,2017-06-26T20:30:47.650
11161827,2017-06-26T10:01:33.407,84,18,25,0,2017-11-02T01:29:55.673
1968593,2017-06-26T10:29:52.853,101,0,0,0,2017-06-26T10:29:52.853
147377,2017-06-26T10:57:33.167,101,0,0,0,2018-04-12T00:31:20.067
11196760,2017-06-26T10:58:12.920,11,2,0,0,2017-09-25T13:28:30.160
10135272,2017-06-26T11:08:48.967,1,0,0,0,2018-05-06T21:15:22.073
7080961,2017-06-26T11:11:43.683,1,0,0,0,2017-06-26T11:11:43.683
2912658,2017-06-26T12:19:10.493,131,0,1,0,2018-07-03T04:00:58.747
93029,2017-06-26T12:43:34.043,101,0,0,0,2017-06-26T12:58:35.573
5781631,2017-06-26T12:46:50.813,101,0,0,0,2017-07-18T11:26:50.730
11197582,2017-06-26T13:17:29.300,1,0,0,0,2017-10-30T06:57:24.320
2078827,2017-06-26T13:17:52.973,101,0,2,0,2017-07-21T08:34:52.307
9445820,2017-06-26T13:24:55.853,1,0,0,0,2017-06-26T13:24:55.853
4174176,2017-06-26T13:33:08.170,1,0,0,0,2017-06-26T13:33:08.170
1730470,2017-06-26T13:41:21.790,101,0,4,0,2018-08-17T11:48:31.520
11197985,2017-06-26T14:17:03.073,1,0,0,0,2017-07-03T14:47:00.553
11124421,2017-06-26T14:40:50.447,1,0,0,0,2018-02-28T18:54:16.367
11198271,2017-06-26T15:01:20.567,81,2,0,0,2018-08-20T17:57:52.203
11198328,2017-06-26T15:35:42.533,1,0,0,0,2017-06-26T15:35:42.533
8622059,2017-06-26T15:57:04.560,13,0,0,0,2018-08-21T12:48:37.783
29304,2017-06-26T16:37:33.960,101,0,0,0,2018-03-19T11:45:26.813
1810567,2017-06-26T16:59:48.623,101,0,2,0,2017-06-26T16:59:48.623
338606,2017-06-26T17:06:15.510,101,0,0,0,2017-06-26T17:06:15.510
957609,2017-06-26T17:07:07.667,101,0,0,0,2017-06-26T17:07:07.667
3747420,2017-06-26T17:11:14.813,19,3,5,0,2018-08-02T14:48:58.043
9111518,2017-06-26T17:25:44.817,1,0,0,0,2018-08-03T12:41:24.177
11182361,2017-06-26T17:40:50.077,101,0,0,0,2017-09-08T19:07:28.050
9042839,2017-06-26T18:12:39.693,1,0,0,0,2018-07-20T18:06:06.400
4765883,2017-06-26T18:18:30.697,1,0,0,0,2017-06-26T18:18:30.697
10015114,2017-06-26T18:28:52.473,1,0,0,0,2017-06-26T18:28:52.473
11199513,2017-06-26T18:33:04.860,1,0,0,0,2017-07-11T16:26:44.557
11191832,2017-06-26T19:13:30.910,16,0,0,0,2017-06-29T12:46:41.767
9727835,2017-06-26T19:29:12.867,1,0,0,0,2017-06-26T19:29:12.867
787215,2017-06-26T20:24:18.637,101,0,0,0,2017-06-28T22:54:51.210
44693,2017-06-26T22:51:46.147,101,0,0,0,2018-08-07T19:54:03.240
11200798,2017-06-26T23:25:40.000,1,0,0,0,2017-06-26T23:25:40.000
11201152,2017-06-27T01:13:00.493,1,0,0,0,2017-06-27T20:39:30.817
1550327,2017-06-27T02:10:50.007,1,0,0,0,2017-06-27T22:52:47.253
8314263,2017-06-27T03:49:58.530,1,1,0,0,2018-07-14T04:02:30.733
59240,2017-06-27T04:03:13.410,26,0,0,0,2017-06-27T16:56:05.737
7067681,2017-06-27T04:32:36.360,101,0,12,0,2018-06-25T13:38:24.570
10922071,2017-06-27T06:05:25.870,1,0,0,0,2017-06-27T06:05:25.870
1573545,2017-06-27T07:11:43.113,99,0,0,0,2017-06-27T07:26:45.957
5871757,2017-06-27T07:17:57.270,1,0,0,0,2018-03-11T08:01:23.290
3759667,2017-06-27T07:24:49.003,101,0,2,0,2018-08-03T08:48:21.953
9481970,2017-06-27T07:30:46.457,8,0,0,0,2018-07-29T19:38:32.257
20526,2017-06-27T07:58:30.917,101,0,3,0,2018-07-05T23:57:26.800
6878360,2017-06-27T08:09:35.993,11,1,0,0,2018-08-03T08:30:29.610
64248,2017-06-27T08:35:08.490,1,0,0,0,2017-06-27T08:35:08.490
395823,2017-06-27T08:46:20.833,101,0,0,0,2017-07-08T15:41:36.533
10669956,2017-06-27T09:09:05.930,1,1,0,0,2017-06-27T12:27:07.330
3047900,2017-06-27T10:58:37.190,101,0,2,0,2018-03-27T14:54:23.630
10473546,2017-06-27T11:16:09.210,1,0,0,0,2018-08-05T23:38:48.117
9859214,2017-06-27T11:59:02.497,1,0,0,0,2018-01-12T17:13:35.093
11204675,2017-06-27T12:50:49.907,1,0,0,0,2017-06-27T13:09:26.613
11119558,2017-06-27T14:05:55.483,1,0,0,0,2018-03-07T16:30:42.357
1379101,2017-06-27T14:13:55.793,101,0,0,0,2017-06-27T14:29:58.840
11205186,2017-06-27T14:45:22.990,1,0,0,0,2018-08-07T12:16:50.890
10895205,2017-06-27T15:41:43.983,1,0,0,0,2018-08-22T07:36:18.607
6972432,2017-06-27T15:50:54.463,101,0,0,0,2017-06-27T15:50:54.463
5601122,2017-06-27T15:52:32.087,1,0,0,0,2018-04-30T14:36:00.867
328885,2017-06-27T15:59:34.193,101,0,0,0,2017-09-14T14:29:41.947
1611751,2017-06-27T16:05:48.137,1,1,0,0,2018-03-01T16:39:07.680
10218993,2017-06-27T16:23:36.320,1,0,0,0,2017-06-27T16:23:36.320
10080986,2017-06-27T17:19:53.080,1,0,0,0,2018-07-17T22:24:09.727
9694801,2017-06-27T17:26:22.510,1,0,0,0,2018-03-12T21:06:56.947
1189909,2017-06-27T17:46:06.323,1,0,0,0,2017-08-25T13:28:41.467
3242343,2017-06-27T17:57:56.347,119,0,1,0,2018-08-02T23:27:36.317
10019725,2017-06-27T18:24:28.617,1,0,0,0,2017-06-27T18:24:28.617
11206405,2017-06-27T19:01:16.927,1,0,0,0,2017-06-27T19:01:16.927
10637054,2017-06-27T19:04:52.733,1,0,0,0,2018-06-27T05:40:28.447
1407895,2017-06-27T19:35:38.897,101,0,2,0,2017-07-11T19:15:35.060
73201,2017-06-27T19:51:10.623,1,0,0,0,2018-03-22T15:29:38.330
2118350,2017-06-27T19:51:39.497,101,0,2,0,2017-06-27T19:51:39.497
11207331,2017-06-27T19:59:12.333,1,0,0,0,2017-12-15T21:13:24.563
4196126,2017-06-27T20:15:08.237,1,0,0,0,2017-06-27T20:15:08.237
10519615,2017-06-27T21:10:40.497,1,0,0,0,2017-12-09T11:22:25.030
5374426,2017-06-27T21:56:55.347,1,0,0,0,2018-08-02T23:23:42.380
164139,2017-06-27T23:21:02.497,101,0,0,0,2017-06-27T23:21:02.497
10015898,2017-06-27T23:25:49.740,1,0,0,0,2017-06-27T23:25:49.740
11208503,2017-06-28T00:45:34.577,1,1,0,0,2017-06-29T13:50:04.767
9941541,2017-06-28T00:49:26.380,6,0,0,0,2018-07-04T18:57:50.650
4214907,2017-06-28T00:58:34.950,403,21,2,1,2018-08-21T20:01:00.517
11208565,2017-06-28T01:00:07.507,1,0,0,0,2017-06-29T22:52:25.373
213780,2017-06-28T01:32:00.610,1,0,0,0,2017-06-30T02:03:50.590
10231329,2017-06-28T01:35:17.663,1,0,0,0,2017-11-18T01:17:29.293
9254146,2017-06-28T04:37:25.907,6,0,0,0,2017-11-03T06:14:23.057
163827,2017-06-28T05:22:09.140,101,0,1,0,2017-07-16T04:05:58.093
9791328,2017-06-28T05:40:05.990,1,0,0,0,2017-06-28T05:40:05.990
11209447,2017-06-28T05:41:00.590,1,0,0,0,2018-04-08T04:56:40.027
11198733,2017-06-28T05:41:03.237,1,0,0,0,2017-06-28T05:41:03.237
8891450,2017-06-28T06:50:10.847,1,1,0,0,2017-08-29T08:21:12.933
11210011,2017-06-28T06:51:30.367,1,0,0,0,2017-06-28T06:51:30.367
5088157,2017-06-28T06:54:30.740,1,0,0,0,2017-06-28T06:54:30.740
11210086,2017-06-28T06:56:14.023,195,8,1,1,2018-09-01T06:36:51.637
10177312,2017-06-28T07:09:12.903,1,0,0,0,2018-08-23T13:34:30.890
434619,2017-06-28T07:22:01.353,101,0,0,0,2017-06-28T14:02:41.337
6193244,2017-06-28T08:05:49.797,1,1,0,0,2018-09-02T02:50:21.327
11210321,2017-06-28T08:09:28.490,1,0,0,0,2017-10-27T06:52:13.267
8285003,2017-06-28T08:11:39.383,1,1,0,0,2017-07-19T06:36:13.877
11210671,2017-06-28T08:19:31.713,1,0,0,0,2017-06-28T10:09:40.540
7696491,2017-06-28T08:24:45.347,6,1,0,0,2017-06-28T10:35:31.910
3081978,2017-06-28T08:42:55.127,101,0,0,0,2017-11-23T18:05:30.733
3222147,2017-06-28T08:55:21.343,1,0,0,0,2018-01-16T13:43:01.747
8603205,2017-06-28T09:34:26.153,1,0,0,0,2018-05-10T01:39:24.763
8455141,2017-06-28T10:22:18.157,1,1,0,0,2017-06-29T20:00:41.983
11211528,2017-06-28T10:25:50.097,1,0,0,0,2017-06-28T10:25:50.097
1082274,2017-06-28T10:53:17.787,1,0,0,0,2017-06-29T08:23:50.313
422604,2017-06-28T10:56:14.177,123,0,1,0,2017-11-13T19:21:43.087
8454498,2017-06-28T11:11:52.047,1,0,0,0,2018-07-28T06:28:00.427
4671308,2017-06-28T11:16:10.990,1,0,0,0,2018-06-07T11:39:49.833
7627729,2017-06-28T11:16:15.340,101,0,0,0,2017-06-28T11:16:15.340
11044669,2017-06-28T11:45:49.680,1,0,0,0,2018-08-07T15:49:35.830
11212168,2017-06-28T11:53:41.830,1,0,0,0,2017-07-18T14:16:51.957
11212199,2017-06-28T11:57:28.770,11,0,0,0,2017-07-14T10:21:09.417
11212223,2017-06-28T12:01:27.847,11,1,0,0,2017-06-28T12:17:00.390
11211857,2017-06-28T12:09:24.087,1,0,0,0,2017-06-28T12:09:24.087
9788993,2017-06-28T12:20:08.177,1,0,0,0,2017-07-05T17:46:36.090
10570004,2017-06-28T12:21:26.483,1,0,0,0,2017-10-04T11:16:25.263
11212807,2017-06-28T13:27:38.357,1,0,0,0,2017-08-08T10:47:00.907
5370631,2017-06-28T13:59:48.707,1,2,0,0,2018-04-12T07:22:40.930
5093995,2017-06-28T14:35:41.240,1,0,0,0,2018-08-01T10:14:55.443
3801799,2017-06-28T15:00:07.153,1,0,0,0,2018-07-26T20:09:37.200
7722993,2017-06-28T15:22:24.277,16,4,0,0,2018-07-12T06:39:46.330
8836177,2017-06-28T15:24:50.653,1,1,0,0,2017-09-19T04:54:11.300
20007,2017-06-28T15:26:34.357,101,0,0,0,2018-02-19T17:06:12.817
11213932,2017-06-28T15:57:54.273,6,5,0,0,2018-08-18T16:56:12.457
3439926,2017-06-28T16:20:36.750,1,0,0,0,2018-07-26T08:40:44.400
2462858,2017-06-28T16:29:13.067,1,0,0,0,2018-03-21T10:31:24.393
1527879,2017-06-28T16:54:22.660,101,0,0,0,2018-08-29T21:01:43.843
9281111,2017-06-28T17:02:58.267,148,3,1,0,2018-08-28T15:39:57.607
1769758,2017-06-28T17:10:54.267,1,0,0,0,2017-06-28T17:10:54.267
9814115,2017-06-28T19:07:15.233,1,0,0,0,2017-06-28T19:07:15.233
10285510,2017-06-28T19:18:01.757,3,1,0,0,2018-08-24T08:56:59.913
8343664,2017-06-28T19:37:02.143,1,0,0,0,2017-06-28T19:37:02.143
8328922,2017-06-28T19:37:49.463,1,1,0,0,2017-06-28T19:37:49.463
123367,2017-06-28T20:57:18.477,101,0,0,0,2017-06-28T20:57:18.477
10555165,2017-06-28T21:57:28.317,101,0,0,0,2018-08-10T01:41:27.703
5321101,2017-06-28T22:21:41.403,1,0,0,0,2018-07-06T14:36:04.020
1021075,2017-06-28T23:22:40.970,101,1,0,0,2017-06-30T01:54:18.733
5597471,2017-06-28T23:34:32.207,121,1,0,0,2018-08-27T19:02:32.213
11058847,2017-06-28T23:58:30.437,1,0,0,0,2018-05-16T22:43:08.053
359149,2017-06-29T00:03:06.550,101,0,1,0,2017-06-29T00:03:06.550
29789,2017-06-29T00:14:57.280,101,1,2,0,2018-03-02T17:00:59.253
1640458,2017-06-29T00:53:17.823,1,0,0,0,2018-07-10T01:45:28.193
1869956,2017-06-29T01:11:24.170,101,0,2,0,2018-06-25T10:59:38.517
1831265,2017-06-29T01:13:27.090,106,0,0,0,2017-07-11T06:35:04.717
10971383,2017-06-29T01:45:40.293,1,0,0,0,2017-06-29T02:18:36.103
10664347,2017-06-29T03:02:19.150,1,0,0,0,2017-06-29T19:33:36.347
4032431,2017-06-29T03:31:36.750,1,0,0,0,2017-06-29T03:31:36.750
1084421,2017-06-29T03:31:42.527,101,0,0,0,2018-03-18T09:04:32.430
481218,2017-06-29T03:31:48.467,101,0,0,0,2017-07-31T05:09:54.420
11217359,2017-06-29T04:07:37.800,1,0,0,0,2017-06-29T04:07:37.800
11217425,2017-06-29T04:22:55.127,6,1,0,0,2017-06-30T07:58:20.870
7882188,2017-06-29T05:34:43.693,101,0,0,0,2017-06-29T05:34:43.693
1382572,2017-06-29T07:59:46.470,101,0,2,0,2017-06-29T07:59:46.470
9319041,2017-06-29T08:50:54.007,1,0,0,0,2017-07-10T08:35:22.373
9933161,2017-06-29T10:03:07.917,101,0,0,0,2018-04-11T06:01:44.350
3904843,2017-06-29T10:10:17.520,1,0,0,0,2017-07-05T10:00:15.810
20370,2017-06-29T10:12:00.603,101,0,0,0,2018-07-03T13:26:22.630
11130999,2017-06-29T10:54:23.463,1,0,0,0,2017-07-12T10:57:34.803
10670208,2017-06-29T11:29:58.387,1,0,0,0,2018-01-23T14:33:04.227
9472911,2017-06-29T11:30:19.080,6,1,0,0,2018-08-30T17:12:31.597
11220099,2017-06-29T12:18:57.850,1,0,0,0,2017-06-29T12:18:57.850
11220906,2017-06-29T13:47:46.013,1,0,0,0,2017-07-05T13:50:58.117
5437757,2017-06-29T13:48:45.807,1,0,0,0,2018-05-01T05:38:54.583
11220968,2017-06-29T13:53:09.927,1,0,0,0,2017-06-29T16:13:57.660
157266,2017-06-29T14:00:19.980,101,0,2,0,2017-06-29T14:00:19.980
2050137,2017-06-29T14:33:21.513,101,0,1,0,2017-09-13T13:37:31.303
1734438,2017-06-29T14:55:57.240,111,0,8,0,2018-03-02T17:01:38.970
2601943,2017-06-29T15:16:25.383,1,0,0,0,2017-06-29T15:16:25.383
8797939,2017-06-29T15:19:33.497,101,0,3,0,2018-04-06T03:06:49.860
3190501,2017-06-29T15:28:22.030,1,0,0,0,2017-06-29T19:26:40.080
8471259,2017-06-29T15:40:11.190,1,0,0,0,2017-10-20T04:22:24.747
6417283,2017-06-29T15:52:05.197,1,0,0,0,2018-01-25T00:56:40.007
6943152,2017-06-29T16:38:32.163,1,0,0,0,2018-05-29T16:18:28.363
11222395,2017-06-29T17:00:26.097,1,0,0,0,2017-06-29T17:00:26.097
7235343,2017-06-29T17:18:59.127,21,1,0,0,2018-08-17T07:19:39.397
9347423,2017-06-29T17:23:31.357,1,0,0,0,2018-08-23T14:46:41.173
2900715,2017-06-29T17:24:24.923,1,0,0,0,2017-06-29T17:24:24.923
216380,2017-06-29T17:34:22.590,101,0,0,0,2017-06-29T18:02:16.557
242569,2017-06-29T17:58:33.360,1,0,0,0,2017-06-29T17:58:33.360
2255385,2017-06-29T18:21:05.660,1,0,0,0,2018-07-29T12:23:20.367
10973306,2017-06-29T18:49:48.663,1,0,0,0,2017-07-26T16:12:54.220
1224489,2017-06-29T19:51:47.837,101,0,0,0,2017-08-03T22:45:33.867
2940554,2017-06-29T20:36:22.340,101,1,0,0,2018-04-13T09:21:14.810
4262846,2017-06-29T20:42:29.073,1,0,0,0,2018-08-08T15:56:19.237
10980027,2017-06-29T21:15:27.463,1,0,0,0,2017-06-29T21:15:27.463
8872895,2017-06-29T21:28:03.193,282,23,10,4,2018-08-25T16:02:56.427
9038028,2017-06-29T22:20:21.030,1,0,0,0,2017-06-29T22:20:21.030
6661933,2017-06-30T01:24:30.440,1,0,0,0,2017-09-09T15:38:17.263
11200988,2017-06-30T02:05:23.790,1,0,0,0,2017-06-30T08:31:54.133
11224883,2017-06-30T02:11:06.673,1,0,0,0,2017-07-02T04:06:32.900
10382788,2017-06-30T02:13:44.390,71,13,3,0,2018-07-23T02:57:42.360
11224963,2017-06-30T02:31:41.040,1,0,0,0,2017-06-30T02:31:41.040
7812692,2017-06-30T04:52:28.137,101,0,0,0,2017-06-30T04:52:28.137
1009009,2017-06-30T05:20:03.663,174,8,12,0,2018-08-26T21:17:33.700
10412378,2017-06-30T05:53:49.957,140,4,1,0,2017-08-23T14:26:50.950
8758054,2017-06-30T06:26:20.467,1,0,0,0,2017-07-07T18:09:05.780
7387197,2017-06-30T06:26:43.443,1,0,0,0,2017-10-16T07:04:14.537
3570501,2017-06-30T06:40:42.430,101,0,0,0,2017-06-30T06:40:42.430
10098396,2017-06-30T08:03:27.820,1,0,0,0,2018-02-13T08:54:45.113
10380185,2017-06-30T08:18:43.760,30,2,0,0,2017-12-25T10:48:15.127
2190590,2017-06-30T08:50:44.513,1,0,0,0,2018-08-06T17:27:19.553
11227317,2017-06-30T09:55:40.307,1,0,0,0,2017-06-30T09:55:40.307
2361821,2017-06-30T10:24:27.070,101,0,0,0,2018-06-14T12:25:34.923
5509462,2017-06-30T10:32:59.953,1,0,0,0,2017-06-30T11:55:51.197
6307131,2017-06-30T10:39:56.327,1,0,0,0,2017-06-30T10:39:56.327
7543254,2017-06-30T10:48:10.567,61,2,0,0,2018-02-02T18:39:26.827
2693930,2017-06-30T10:57:44.980,1,0,0,0,2018-08-29T12:33:49.500
2535171,2017-06-30T12:23:36.437,101,0,0,0,2017-06-30T12:23:36.437
11228601,2017-06-30T13:09:24.427,1,0,0,0,2017-06-30T13:09:24.427
9905051,2017-06-30T13:09:28.380,1,2,0,0,2018-08-01T14:06:15.277
11228717,2017-06-30T13:24:59.487,6,2,0,0,2017-06-30T14:18:56.557
4819268,2017-06-30T14:44:11.300,1,0,0,0,2017-07-21T03:02:13.270
59394,2017-06-30T14:54:28.003,101,0,2,0,2018-03-30T20:51:41.373
361625,2017-06-30T15:14:45.227,101,0,3,0,2018-06-09T14:57:53.620
2720701,2017-06-30T15:20:58.497,101,1,0,0,2018-07-17T22:45:27.727
145836,2017-06-30T16:05:17.533,101,0,0,0,2018-08-01T17:43:18.203
9986392,2017-06-30T16:07:28.490,1,0,0,0,2017-08-24T19:32:34.713
168381,2017-06-30T16:18:06.420,101,0,0,0,2017-06-30T16:18:06.420
10459957,2017-06-30T17:27:55.507,101,3,0,0,2018-02-16T18:24:17.020
11230346,2017-06-30T17:49:08.703,1,0,0,0,2017-08-28T20:55:52.903
4370613,2017-06-30T18:03:03.510,101,0,0,0,2018-08-30T21:55:35.817
117710,2017-06-30T20:06:22.837,1,0,0,0,2017-12-16T01:18:18.387
11231251,2017-06-30T21:16:49.233,1,0,0,0,2017-06-30T21:16:49.233
11095219,2017-06-30T21:23:03.373,1,0,0,0,2018-07-09T22:19:19.033
7413671,2017-06-30T21:38:41.377,101,0,1,0,2018-07-16T07:11:57.050
429842,2017-06-30T22:08:38.753,101,1,1,0,2018-08-14T15:36:09.580
11231207,2017-06-30T22:16:22.783,1,0,0,0,2017-06-30T22:16:22.783
1032627,2017-06-30T23:06:13.923,101,0,0,0,2018-05-24T06:24:25.310
4510966,2017-07-01T01:14:57.080,101,0,2,0,2017-07-25T18:31:02.307
933690,2017-07-01T02:37:33.440,1,0,0,0,2017-07-10T23:30:47.477
2554611,2017-07-01T04:57:40.537,1,0,0,0,2017-07-01T04:57:40.537
6008029,2017-07-01T05:22:34.560,101,0,0,0,2018-09-02T03:03:26.137
8436723,2017-07-01T05:37:05.273,8,1,0,0,2018-09-01T15:00:04.097
5891068,2017-07-01T05:44:33.983,1,0,0,0,2018-01-12T16:41:29.527
469292,2017-07-01T06:10:06.203,101,0,0,0,2017-07-01T06:10:06.203
11232938,2017-07-01T07:01:24.023,1,0,0,0,2018-06-12T14:57:51.927
4009542,2017-07-01T08:22:36.433,101,0,1,0,2018-09-01T05:36:06.200
1483463,2017-07-01T10:44:56.627,1,0,0,0,2017-10-11T08:35:18.873
6226916,2017-07-01T11:10:55.310,1,0,0,0,2017-07-01T11:10:55.310
9267228,2017-07-01T11:17:41.070,1,0,0,0,2017-07-01T11:17:41.070
11234773,2017-07-01T14:21:09.920,11,2,0,0,2017-07-14T12:23:01.933
2391388,2017-07-01T14:36:31.090,1,0,0,0,2017-07-01T14:36:31.090
8752106,2017-07-01T15:52:50.493,1,0,0,0,2018-08-02T09:06:08.160
11235178,2017-07-01T15:59:06.203,1,0,0,0,2017-07-01T15:59:06.203
4026113,2017-07-01T16:41:16.457,1,0,0,0,2018-07-26T17:53:09.787
4369248,2017-07-01T17:45:21.903,101,0,0,0,2017-07-01T17:45:21.903
24487,2017-07-01T18:04:57.810,108,0,0,0,2018-06-12T22:19:59.280
11235795,2017-07-01T18:29:07.217,6,0,0,0,2018-04-10T09:07:20.233
1423492,2017-07-01T18:34:24.010,101,0,2,0,2018-08-12T23:55:31.760
5937227,2017-07-01T18:59:50.367,106,3,0,0,2017-07-11T06:11:02.770
7655161,2017-07-01T19:31:05.690,1,0,0,0,2017-08-02T19:22:39.073
447481,2017-07-01T21:37:23.797,1,0,0,0,2017-07-01T21:37:23.797
4422190,2017-07-02T00:14:25.670,1,0,0,0,2018-01-30T22:39:30.120
8644659,2017-07-02T01:24:59.283,1,0,0,0,2018-03-04T14:22:43.330
7677289,2017-07-02T02:15:44.357,1,0,0,0,2017-07-11T07:43:43.160
11237290,2017-07-02T03:17:37.017,1,0,0,0,2017-07-02T03:17:37.017
260950,2017-07-02T06:34:22.843,101,0,1,0,2017-07-12T00:16:26.030
1891998,2017-07-02T09:20:56.897,101,0,5,0,2018-08-24T08:00:28.923
118397,2017-07-02T09:27:43.607,1,0,0,0,2018-08-04T23:47:51.003
4512521,2017-07-02T09:44:23.227,1,0,0,0,2017-07-16T16:43:02.027
8798048,2017-07-02T11:57:31.277,1,0,0,0,2017-09-13T19:27:11.493
2799449,2017-07-02T12:13:40.360,101,0,2,0,2017-08-21T18:07:29.510
4178802,2017-07-02T13:19:00.537,101,0,0,0,2017-07-02T13:19:00.537
2680248,2017-07-02T13:41:51.157,3,1,0,0,2018-08-24T09:57:36.103
11239804,2017-07-02T15:09:32.243,1,0,0,0,2017-07-02T15:09:32.243
10201763,2017-07-02T16:39:58.090,1,0,0,0,2017-07-02T16:39:58.090
4962976,2017-07-02T16:42:49.927,1,0,0,0,2017-07-02T21:04:06.433
3754639,2017-07-02T16:55:12.597,21,1,0,0,2017-10-18T11:12:05.513
49719,2017-07-02T17:09:04.283,1,0,0,0,2017-12-22T23:59:53.913
8679263,2017-07-02T17:45:34.353,1,0,0,0,2017-07-02T17:45:34.353
4599700,2017-07-02T17:48:23.123,101,0,2,0,2018-08-13T08:36:00.903
21800,2017-07-02T18:19:13.393,101,0,0,0,2018-08-02T18:59:13.113
11136819,2017-07-02T18:39:41.270,1,1,0,0,2018-03-24T13:20:12.793
11114168,2017-07-02T19:00:51.567,193,8,2,1,2018-08-05T14:25:30.077
11239716,2017-07-02T19:18:56.167,1,0,0,0,2017-07-02T19:18:56.167
9721059,2017-07-02T20:31:28.243,1,0,0,0,2018-07-18T12:32:11.233
11224929,2017-07-02T21:05:25.140,1,0,0,0,2017-09-19T05:22:14.097
2484358,2017-07-02T23:02:38.267,1,0,0,0,2017-07-02T23:02:38.267
6573452,2017-07-02T23:55:24.753,101,0,2,0,2018-05-07T14:19:11.887
1172653,2017-07-03T00:49:45.610,101,0,0,0,2017-12-19T00:17:45.480
11242256,2017-07-03T03:16:42.653,1,0,0,0,2017-08-02T12:01:07.070
927593,2017-07-03T03:52:01.750,101,0,2,0,2017-07-03T03:52:01.750
2587945,2017-07-03T04:57:48.440,101,0,0,0,2018-08-19T23:01:39.113
11242808,2017-07-03T05:07:24.803,1,0,0,0,2018-06-07T01:34:48.290
9563549,2017-07-03T06:12:39.020,1,0,0,0,2018-07-24T06:31:45.740
8473552,2017-07-03T06:50:25.640,101,0,0,0,2017-07-31T06:28:53.407
6880245,2017-07-03T06:51:30.453,1,0,0,0,2018-07-14T06:25:10.367
7597121,2017-07-03T07:09:49.810,156,5,4,0,2018-08-30T12:01:51.463
11243859,2017-07-03T08:08:27.330,1,0,0,0,2017-07-26T11:14:36.633
5014902,2017-07-03T08:32:06.753,1,0,0,0,2017-07-10T20:37:46.523
3717598,2017-07-03T08:56:31.787,1,0,0,0,2017-07-13T15:48:20.823
2484741,2017-07-03T09:10:00.543,101,1,1,0,2018-07-26T03:59:48.760
43036,2017-07-03T09:34:19.550,101,0,0,0,2018-07-11T12:11:09.397
7217470,2017-07-03T09:41:29.683,1,0,0,0,2018-07-11T06:26:35.663
6407910,2017-07-03T09:59:08.360,1,0,0,0,2017-07-03T09:59:08.360
9741902,2017-07-03T10:07:05.360,30,0,1,0,2018-07-20T07:38:49.537
11244696,2017-07-03T10:13:51.963,1,0,0,0,2017-09-16T17:50:12.710
10524696,2017-07-03T10:28:01.280,1,0,0,0,2017-07-03T10:28:01.280
7321498,2017-07-03T10:33:31.093,101,0,0,0,2018-05-22T08:53:25.063
7042012,2017-07-03T11:44:52.237,1,0,0,0,2017-07-03T11:44:52.237
6355324,2017-07-03T11:54:08.837,101,1,0,0,2017-07-03T11:54:08.837
11245294,2017-07-03T12:08:41.863,1,0,0,0,2017-07-03T12:08:41.863
5782835,2017-07-03T12:40:32.793,1,0,0,0,2018-08-29T16:21:34.450
11244894,2017-07-03T13:02:22.713,1,0,0,0,2018-03-07T10:01:24.350
280369,2017-07-03T13:15:16.417,101,1,1,0,2018-08-31T07:47:22.143
10478909,2017-07-03T13:33:37.707,1,0,0,0,2017-07-03T23:58:20.463
9980296,2017-07-03T14:03:04.767,1,1,0,0,2018-01-31T12:03:48.270
3732119,2017-07-03T14:14:40.913,1,0,0,0,2018-05-01T15:07:18.467
5874751,2017-07-03T14:40:46.640,1,0,0,0,2017-12-24T02:41:26.073
2634072,2017-07-03T14:49:53.180,101,0,1,0,2017-07-03T14:49:53.180
6486176,2017-07-03T15:06:50.440,301,3,1,2,2018-08-26T21:10:42.410
3096988,2017-07-03T15:25:43.403,101,0,1,0,2018-08-01T10:58:59.483
1195374,2017-07-03T16:11:15.603,101,0,1,0,2018-05-30T12:16:43.600
11247276,2017-07-03T16:40:39.737,1,0,0,0,2017-07-03T16:40:39.737
3609820,2017-07-03T17:56:48.537,6,1,0,0,2018-07-02T18:23:11.063
7836073,2017-07-03T18:49:49.240,1,0,0,0,2017-11-02T19:18:21.390
11248218,2017-07-03T19:30:54.510,21,5,0,0,2017-07-03T19:30:54.510
297174,2017-07-03T19:42:27.420,101,0,2,0,2017-09-22T18:49:11.563
9278302,2017-07-03T20:20:18.617,101,0,0,0,2018-07-17T01:01:37.963
8307480,2017-07-03T20:54:48.250,1,0,0,0,2017-07-03T20:54:48.250
299004,2017-07-03T21:39:34.263,101,0,0,0,2018-08-31T00:44:54.380
14926,2017-07-03T21:53:10.600,213,6,7,0,2018-04-23T10:51:20.300
3060112,2017-07-03T22:14:07.037,1,0,0,0,2017-07-09T12:31:04.957
6406866,2017-07-03T23:31:56.410,1,1,0,0,2018-06-13T13:57:31.000
8309820,2017-07-03T23:43:03.020,1,0,0,0,2017-08-06T02:13:54.530
5871327,2017-07-04T02:38:40.500,1,0,0,0,2017-07-04T02:38:40.500
4795262,2017-07-04T04:16:01.440,101,1,1,0,2017-07-31T01:44:38.830
5428349,2017-07-04T04:23:17.937,1,0,0,0,2018-01-28T00:32:57.797
6450441,2017-07-04T05:22:58.097,1,0,0,0,2017-09-11T11:52:33.650
